"DataMessageGUID","SensorID","Sensor Name","Date","Value"
"c5e0769e-35a0-4922-9ed8-ba9b5d45b1da","465893","Temperature - 465893","19-11-23 12:13","28.3"
"a55a1508-1b1e-4919-a0a8-947471bff1d5","465893","Temperature - 465893","19-11-23 12:03","28.3"
"495eda5f-2480-45d6-87a9-5f058ebee216","465893","Temperature - 465893","19-11-23 11:53","28.2"
"7169e4dd-d9d7-4829-a433-ebc5ae4d3c16","465893","Temperature - 465893","19-11-23 11:43","28.2"
"d16927f8-519d-4f2f-a9f5-9eb282e97b1e","465893","Temperature - 465893","19-11-23 11:33","28.2"
"b4003651-db38-4e4e-afb1-eabc90963d6c","465893","Temperature - 465893","19-11-23 11:23","28.2"
"4cd78cea-f9be-40f1-8d56-815932cac415","465893","Temperature - 465893","19-11-23 11:13","28.1"
"a7690aeb-1072-43a8-9c65-7a6bbe268eea","465893","Temperature - 465893","19-11-23 11:03","28.1"
"d1f89b12-7bae-4723-8148-9851b52cb1b9","465893","Temperature - 465893","19-11-23 10:53","28"
"f630c61d-b096-44c0-a864-227937a12b98","465893","Temperature - 465893","19-11-23 10:43","28"
"5b8d8e64-683c-44aa-b0e1-f7c0df41735d","465893","Temperature - 465893","19-11-23 10:33","27.9"
"b2062e40-a359-4170-a7d8-1c7254a10661","465893","Temperature - 465893","19-11-23 10:23","27.9"
"7c1dcbdd-7b54-4614-9635-06bf5bbd4d0b","465893","Temperature - 465893","19-11-23 10:13","27.8"
"3693b1be-87aa-45fc-a012-dbc935d6ffa1","465893","Temperature - 465893","19-11-23 10:03","27.7"
"55131ac0-6d77-46c3-a1c4-4194ea4b486e","465893","Temperature - 465893","19-11-23 09:53","27.6"
"5b0e6afc-58d7-4e05-ac54-334bb7537357","465893","Temperature - 465893","19-11-23 09:43","27.6"
"cdc2ae56-7d57-41fb-9d6f-775c873b08b4","465893","Temperature - 465893","19-11-23 09:33","27.5"
"87e363dd-7806-4bf1-9b4c-c2d6b0dcf2ce","465893","Temperature - 465893","19-11-23 09:23","27.4"
"cb39f340-f5a3-4863-8b3d-e8162b94e763","465893","Temperature - 465893","19-11-23 09:13","27.3"
