"DataMessageGUID","SensorID","Sensor Name","Date","Formatted Value"
"25988ef5-adcc-48c3-9b6e-3c0b3fcbdad7","465974","Humidity - 465974","19-11-20 03:43","27.46% @ 28.3° C"
"26cb64f2-0d39-456b-ba87-018a3b2dc0fb","465974","Humidity - 465974","19-11-20 03:33","27.41% @ 28.3° C"
"1ec38900-bd42-4e76-b7ed-7e195739702c","465974","Humidity - 465974","19-11-20 03:23","27.43% @ 28.3° C"
"55afeeea-5f48-42a7-91bb-742b58d7d9a1","465974","Humidity - 465974","19-11-20 03:13","27.33% @ 28.4° C"
"3d30be9c-dab1-4bdf-8a40-fb3635a6b2c8","465974","Humidity - 465974","19-11-20 03:03","27.24% @ 28.3° C"
"c84a6655-530e-4e93-9254-7879749c3d37","465974","Humidity - 465974","19-11-20 02:53","27.06% @ 28.4° C"
"088bec29-a877-4a57-a2b3-4d864407d1f9","465974","Humidity - 465974","19-11-20 02:43","26.95% @ 28.4° C"
"d6b9caf7-fcc6-45d7-a2da-9a29787947a0","465974","Humidity - 465974","19-11-20 02:33","26.83% @ 28.4° C"
"8dc32b70-b8fc-4c11-ab45-828d39216d01","465974","Humidity - 465974","19-11-20 02:23","26.75% @ 28.4° C"
"f0755ef6-5da5-49ed-b54e-3bc8d960e408","465974","Humidity - 465974","19-11-20 02:13","26.61% @ 28.4° C"
"3e746aea-49f5-4729-ab67-d348f6bee583","465974","Humidity - 465974","19-11-20 02:03","26.56% @ 28.4° C"
"a33630ca-9892-48b0-b30f-1bcbb79260ec","465974","Humidity - 465974","19-11-20 01:53","26.41% @ 28.4° C"
"d6bea4f1-769a-4324-95d3-109bfd071694","465974","Humidity - 465974","19-11-20 01:43","26.33% @ 28.5° C"
"98eb6418-8359-4481-a30d-f9061400688d","465974","Humidity - 465974","19-11-20 01:33","26.2% @ 28.5° C"
"a31127e7-b4d3-4f21-9a75-164baac2de40","465974","Humidity - 465974","19-11-20 01:23","26.06% @ 28.5° C"
"32d9a0ca-c69b-4cfb-8359-16dfcf76f111","465974","Humidity - 465974","19-11-20 01:13","25.95% @ 28.5° C"
"42d993e6-6036-4802-9610-d2fbf26d7191","465974","Humidity - 465974","19-11-20 01:03","25.81% @ 28.5° C"
"c0c361b2-2673-41d0-933e-097d6438894a","465974","Humidity - 465974","19-11-20 00:53","25.7% @ 28.5° C"
"d79f954f-cf35-4d2f-b4a3-dd53115ae6df","465974","Humidity - 465974","19-11-20 00:43","25.57% @ 28.5° C"
"30db24e3-b954-4862-a420-44ee66220591","465974","Humidity - 465974","19-11-20 00:33","25.42% @ 28.5° C"
"7018a6a3-2e01-4ee7-82d2-c4f1bc8b5112","465974","Humidity - 465974","19-11-20 00:23","25.32% @ 28.5° C"
"c89d1578-dde3-4e59-b015-d3d00acc6294","465974","Humidity - 465974","19-11-20 00:13","25.23% @ 28.6° C"
"0110bfe6-0209-4b48-85ca-fd9ea5205f2b","465974","Humidity - 465974","19-11-20 00:03","25.1% @ 28.6° C"
"3b3eaa6b-a6d3-40e8-934f-08092bd9b2b5","465974","Humidity - 465974","19-11-19 23:53","24.99% @ 28.6° C"
"20e4407c-7dad-45d2-9ecf-24855cb10616","465974","Humidity - 465974","19-11-19 23:43","24.94% @ 28.6° C"
"60edf2a0-f22a-43fd-b496-a885ce1e695a","465974","Humidity - 465974","19-11-19 23:33","24.86% @ 28.6° C"
"ebb56843-acc1-4cba-bd63-3ede8c1b8d3e","465974","Humidity - 465974","19-11-19 23:23","24.77% @ 28.6° C"
"37a0b91d-6c3c-4a50-9bae-b08a91f17f61","465974","Humidity - 465974","19-11-19 23:13","24.66% @ 28.6° C"
"edc3dd6f-2d68-4324-8d44-7405c6113dd0","465974","Humidity - 465974","19-11-19 23:03","24.56% @ 28.6° C"
"51f9c6c8-180a-4791-b66c-f5611a24ad65","465974","Humidity - 465974","19-11-19 22:53","24.53% @ 28.6° C"
"b0d07b01-4da2-4bea-84a6-df19318183e4","465974","Humidity - 465974","19-11-19 22:43","24.42% @ 28.6° C"
"a0dfce71-7e67-451a-9e5a-8733b39ea95c","465974","Humidity - 465974","19-11-19 22:33","24.25% @ 28.6° C"
"a5245687-eb75-4d75-8bd9-52da806fab4d","465974","Humidity - 465974","19-11-19 22:23","24.29% @ 28.6° C"
"50ac10d5-4c19-4f03-9aba-f2c8a7cd8565","465974","Humidity - 465974","19-11-19 22:13","24.22% @ 28.6° C"
"6b32c5de-325a-45d7-9deb-bf2cada8e8b4","465974","Humidity - 465974","19-11-19 22:03","24.25% @ 28.6° C"
"7c28a299-bb6e-430d-9c62-0792b5a824f2","465974","Humidity - 465974","19-11-19 21:53","24.25% @ 28.6° C"
"3d3b1b78-c194-4600-a9f3-9f023e145783","465974","Humidity - 465974","19-11-19 21:43","24.23% @ 28.6° C"
"cc8775bf-7754-4f6c-b6a1-19d7d81c7b9d","465974","Humidity - 465974","19-11-19 21:33","24.22% @ 28.6° C"
"1066de59-8562-442c-8aac-65c0c30767e7","465974","Humidity - 465974","19-11-19 21:23","24.36% @ 28.6° C"
"24932d40-24b4-4162-ab9c-b8d412cce9b6","465974","Humidity - 465974","19-11-19 21:13","24.42% @ 28.6° C"
"fc971eee-f920-406a-adf6-3e1982603fb7","465974","Humidity - 465974","19-11-19 21:03","24.58% @ 28.6° C"
"73ca2f98-20a8-4eeb-b3a5-ae849188c8b4","465974","Humidity - 465974","19-11-19 20:53","24.67% @ 28.5° C"
"38495a4e-63f0-4e7b-8c7b-a1e06354dcaa","465974","Humidity - 465974","19-11-19 20:43","24.83% @ 28.5° C"
"803497fb-cff6-4217-8d1c-86fbd42ff5c5","465974","Humidity - 465974","19-11-19 20:33","24.91% @ 28.5° C"
"8cb0914b-2396-4de7-b468-87227fded4a4","465974","Humidity - 465974","19-11-19 20:23","25% @ 28.5° C"
"0292130a-cd8f-41a3-b4d0-fb98fdcbcaf2","465974","Humidity - 465974","19-11-19 20:13","25.24% @ 28.5° C"
"437d7671-575f-41ed-9e8d-a76ab4a2973b","465974","Humidity - 465974","19-11-19 20:03","25.28% @ 28.4° C"
"030da95b-5c87-4ef4-b427-a1d081cd0d28","465974","Humidity - 465974","19-11-19 19:53","25.34% @ 28.4° C"
"8619b6a1-81da-4a80-a89e-fb8d78d74e1d","465974","Humidity - 465974","19-11-19 19:43","25.61% @ 28.3° C"
"bb4893fa-a6a5-44b2-b3dd-31ac68592d5e","465974","Humidity - 465974","19-11-19 19:33","25.71% @ 28.3° C"
"2fad4576-099e-44c0-960f-c002f2da01d6","465974","Humidity - 465974","19-11-19 19:23","25.85% @ 28.2° C"
"33064286-e6dd-4b80-932a-eacff1d14ba3","465974","Humidity - 465974","19-11-19 19:13","25.92% @ 28.1° C"
"575e580d-7fbd-4060-a371-d098ef64ddcd","465974","Humidity - 465974","19-11-19 19:03","26.01% @ 28° C"
"3ceead9f-501c-4928-80a6-0256d5fcdae3","465974","Humidity - 465974","19-11-19 18:53","25.96% @ 27.9° C"
"e1ca29b5-9b8f-4626-90be-cd51eff63cae","465974","Humidity - 465974","19-11-19 18:43","25.98% @ 27.9° C"
"1a6c01a0-35f9-4d1c-9c8c-690f5d4afc99","465974","Humidity - 465974","19-11-19 18:33","25.93% @ 27.8° C"
"f6672f39-4af2-4ff7-9665-4ce8342980f9","465974","Humidity - 465974","19-11-19 18:23","25.94% @ 27.9° C"
"3e053de0-a688-4cf6-8bbe-9cc8f7f81213","465974","Humidity - 465974","19-11-19 18:13","25.9% @ 28° C"
"9c1431fb-692a-4cf7-8fbf-3f2b48e0348b","465974","Humidity - 465974","19-11-19 18:03","25.71% @ 28° C"
"855896b8-ae09-472e-837e-1a326abf5fd9","465974","Humidity - 465974","19-11-19 17:53","25.71% @ 28.2° C"
"05f8d1c9-371d-4944-973b-8732407e9050","465974","Humidity - 465974","19-11-19 17:43","25.68% @ 28.2° C"
"7258f608-6133-4470-8579-96aecd66584d","465974","Humidity - 465974","19-11-19 17:33","26.31% @ 28° C"
"03ff347e-e066-414c-9800-92b61c92a693","465974","Humidity - 465974","19-11-19 17:23","26.26% @ 28° C"
"bc4ad0aa-6fb2-4b0e-a880-894916b1ed59","465974","Humidity - 465974","19-11-19 17:13","26.15% @ 28° C"
"237cffaf-4fe9-48e8-ae05-f37b5fe02110","465974","Humidity - 465974","19-11-19 17:03","26.13% @ 28.1° C"
"22017a8c-793c-4832-accf-1407d2a861db","465974","Humidity - 465974","19-11-19 16:53","25.9% @ 28.2° C"
"b1e0c782-6db2-4718-8802-0f9913bd50e2","465974","Humidity - 465974","19-11-19 16:43","26.19% @ 28.4° C"
"574bdd4b-b404-42b3-ab6f-ae3aa0cce636","465974","Humidity - 465974","19-11-19 16:33","26.54% @ 28.3° C"
"ec0412e0-1153-4e24-b7ac-ff3c14ec6b3e","465974","Humidity - 465974","19-11-19 16:23","26.64% @ 28.4° C"
